"unique_id","query"
"672","Illumise XY 009/146"
"673","Celebi-EX Boundaries Crossed 009/149"
"674","Eevee McDonald's Collection 2019 012/012"
"675","Suicune POP Series 2 004/017"
"676","Rayquaza C Supreme Victors 008/147"
"677","Jirachi Deoxys 009/107"
"678","Litten SM Black Star Promos"
"679","Alolan Exeggutor Forbidden Light"
"680","Magnezone Diamond & Pearl 008/130"
"681","Darumaka Dragon Majesty"
"682","Gliscor HS—Undaunted 004/090"
"683","Lotad Primal Clash 010/160"
"684","Psyduck Hidden Fates 011/068"
"685","Dark Typhlosion Neo Destiny 010/105"
"686","Centiskorch Champion's Path 010/073"
"687","Shaymin ◇ Team Up 010/181"
"688","Wormadam Sandy Cloak POP Series 7 010/017"
"689","Shiftry Steam Siege 011/114"
"690","Pansage BREAKthrough 005/162"
"691","Koga's Ditto Gym Challenge 010/132"
"692","Marill Southern Islands 011/018"
"693","Vespiquen Ancient Origins 010/098"
"694","Deerling Fates Collide 008/124"
"695","Ho-Oh Call of Legends 009/095"
"696","Crobat Hidden Legends 003/101"
"697","Team Magma's Houndoom Team Magma vs Team Aqua 010/095"
"698","Masquerain Sun & Moon 008/149"
"699","Cascoon Dragons Exalted 009/124"
"700","Dwebble Dark Explorers 007/108"
"701","Yanmega Unified Minds 003/236"
"702","Karrablast Phantom Forces 008/119"
"703","Gyarados δ Holon Phantoms 008/110"
"704","Charmeleon δ POP Series 5 005/017"
"705","Metagross δ Delta Species 011/113"
"706","Rayquaza Dragon Vault 011/020"
"707","Cherubi Plasma Storm 006/135"
"708","Lt. Surge's Magneton Gym Heroes 008/132"
"709","Charizard-EX Flashfire 011/106"
"710","Houndoom Neo Revelation 008/064"
"711","Butterfree Rebel Clash 003/192"
"712","Plusle Dragon 008/097"
"713","Ludicolo δ Crystal Guardians 006/100"
"714","Torterra LV.X DP Black Star Promos"
"715","Mewtwo Pokémon Rumble 009/016"
"716","Beautifly Ruby & Sapphire 002/109"
"717","Ivysaur Shining Legends 002/073"
"718","Magneton Base Set 2 009/130"
"719","Dhelmise V Sword & Shield 009/202"
"720","Sewaddle Legendary Treasures 010/113"
"721","Lucario POP Series 8 002/017"
"722","Heal Energy POP Series 4 008/017"
"723","Dark Slowbro Legendary Collection 008/110"
"724","Rotom Great Encounters 007/106"
"725","Lopunny POP Series 9 009/017"
"726","Donphan POP Series 3 008/017"
"727","Beautifly Roaring Skies 005/108"
"728","Electrode Jungle 002/064"
"729","Genesect-EX Plasma Blast 011/101"
"730","Hypno Aquapolis"
"731","Ampharos Expedition Base Set 002/165"
"732","Sceptile Plasma Freeze 008/116"
"733","Azumarill Neo Genesis 002/111"
"734","Paras Darkness Ablaze 003/189"
"735","Ambipom Mysterious Treasures 003/123"
"736","Dusclops Sandstorm 004/100"
"737","Flygon Rising Rivals 005/111"
"738","Chikorita BREAKpoint 001/122"
"739","Dartrix Hidden Fates Shiny Vault"
"741","Caterpie Unbroken Bonds 002/214"
"742","Ledyba Burning Shadows 009/147"
"743","Ho-Oh HGSS Black Star Promos"
"744","Team Magma's Numel Double Crisis 001/034"
"745","Scyther Celestial Storm 004/168"
"746","Weedle Crimson Invasion 001/111"
"747","Heracross Cosmic Eclipse 009/236"
"748","Dark Vaporeon Legendary Collection 009/110"
"749","Lapras Southern Islands 012/018"
"750","Mewtwo Base Set 2 010/130"
"751","Pokémon Fan Club POP Series 4 009/017"
"752","Luvdisc Crystal Guardians 007/100"
"753","Ludicolo Deoxys 010/107"
"754","Roselia Dragon 009/097"
"755","Exeggutor FireRed & LeafGreen 005/112"
"756","Cascoon Roaring Skies 006/108"
"757","Snover Forbidden Light 003/131"
"758","Scyther Rebel Clash 004/192"
"759","Luxray POP Series 8 003/017"
"760","Infernape LV.X DP Black Star Promos"
"761","Rowlet Sun & Moon 009/149"
"762","Lombre Primal Clash 011/160"
"763","Swadloon Legendary Treasures 011/113"
"764","Crustle Dark Explorers 008/108"
"765","Shaymin HS—Unleashed 008/095"
"766","Mew Pokémon Rumble 010/016"
"767","Manaphy Diamond & Pearl 009/130"
"768","Misty's Seadra Gym Heroes 009/132"
"769","Axew Dragon Vault 012/020"
"770","Simisage BREAKthrough 006/162"
"771","Foongus Steam Siege 012/114"
"772","Vespiquen Ancient Origins 011/098"
"773","Charmander Team Up 011/181"
"774","Moltres Fates Collide 009/124"
"775","Shiftry Legend Maker 012/092"
"776","Cherrim Plasma Storm 007/135"
"777","Magneton Fossil 011/062"
"778","Rampardos Platinum 013/127"
"779","Regigigas FB Supreme Victors 009/147"
"780","Tauros POP Series 2 005/017"
"781","Celebi Unified Minds 004/236"
"782","Houndoom HS—Undaunted 005/090"
"783","Venomoth HS—Triumphant 011/102"
"784","Dark Steelix Team Rocket Returns 010/109"
"785","Torkoal POP Series 1 010/017"
"786","Golisopod Guardians Rising 009/145"
"787","Bill's Maintenance POP Series 5 006/017"
"788","Dark Celebi Hidden Legends 004/101"
"789","Slowking HeartGold & SoulSilver 012/123"
"790","Lickilicky Secret Wonders 012/132"
"791","Sceptile Great Encounters 008/106"
"792","Team Magma's Rhydon Team Magma vs Team Aqua 011/095"
"793","Houndoom Call of Legends 010/095"
"794","Crobat Skyridge"
"795","Burmy Plant Cloak POP Series 7 011/017"
"796","Darmanitan Dragon Majesty"
"797","Dark Tyranitar Neo Destiny 011/105"
"798","Mewtwo δ Delta Species 012/113"
"799","Pikachu POP Series 6 009/017"
"800","Meganium Unseen Forces 009/115"
"801","Carvanha Champion's Path 011/073"
"802","Popplio SM Black Star Promos"
"803","Chespin Kalos Starter Set"
"804","Nincada Dragons Exalted 010/124"
"805","Meganium Lost Thunder 008/214"
"806","Mewtwo Detective Pikachu 012/018"
"807","Lt. Surge's Raichu Gym Challenge 011/132"
"808","Cherubi Ultra Prism 010/156"
"809","Grookey SWSH Black Star Promos"
"810","Venusaur-EX Generations 001/083"
"811","Bellsprout Furious Fists 001/111"
"812","Aggron Power Keepers 001/108"
"813","Deoxys Normal Forme Legends Awakened 001/146"
"814","Sewaddle Noble Victories 001/101"
"815","Cacnea Plasma Freeze 009/116"
"816","Slowpoke Hidden Fates 012/068"
"817","Grookey Sword & Shield 010/202"
"818","Yanmega Vivid Voltage 007/185"
"819","Victreebel HS—Triumphant 012/102"
"820","Jirachi Call of Legends 011/095"
"821","Salamence Dragon 010/097"
"822","Lugia HGSS Black Star Promos"
"823","Misty's Golduck Gym Challenge 012/132"
"824","Ludicolo Secret Wonders 013/132"
"825","Leavanny Legendary Treasures 012/113"
"826","Blaziken Ruby & Sapphire 003/109"
"827","Swadloon Noble Victories 002/101"
"828","Cherrim Ultra Prism 011/156"
"829","Dark Machamp Team Rocket 010/082"
"830","Charizard-EX Flashfire 012/106"
"831","Metapod Unbroken Bonds 003/214"
"832","Forretress POP Series 3 009/017"
"833","Dartrix Sun & Moon 010/149"
"834","Sudowoodo HS—Unleashed 009/095"
"835","Jumpluff Neo Revelation 009/064"
"836","Flareon Legendary Collection 010/110"
"837","Mew Wizards Black Star Promos"
"838","Caterpie Evolutions 003/108"
"839","Rayquaza δ Delta Species 013/113"
"840","Pachirisu POP Series 9 010/017"
"841","Rhyperior Supreme Victors 010/147"
"842","Metagross Deoxys 011/107"
"843","Exeggutor Southern Islands 013/018"
"844","Froslass GL Rising Rivals 006/111"
"845","Misty's Tentacruel Gym Heroes 010/132"
"846","Larvesta Plasma Blast 012/101"
"847","Spinarak Lost Thunder 009/214"
"848","Articuno Majestic Dawn 001/100"
"849","Dusknoir Stormfront 001/100"
"850","Probopass POP Series 8 004/017"
"851","Spinarak Celestial Storm 005/168"
"852","Altaria Power Keepers 002/108"
"853","Axew Dragon Vault 013/020"
"854","Heatmor Dragon Majesty"
"855","Victini Guardians Rising 010/145"
"856","Ludicolo Primal Clash 012/160"
"857","Venusaur Shining Legends 003/073"
"858","Team Magma's Camerupt Double Crisis 002/034"
"859","Wobbuffet HeartGold & SoulSilver 013/123"
"860","Fennekin Fates Collide 010/124"
"861","M Charizard-EX Flashfire 013/106"
"862","Flareon Sandstorm 005/100"
"863","Flareon Jungle 003/064"
"864","Azelf Mysterious Treasures 004/123"
"865","Nidoking Base Set 2 011/130"
"866","Froakie XY Black Star Promos"
"867","Mismagius Diamond & Pearl 010/130"
"868","Jirachi Rising Rivals 007/111"
"869","Sewaddle Plasma Storm 008/135"
"870","Growlithe Next Destinies 010/099"
"871","Shroomish Unified Minds 005/236"
"872","Lileep Cosmic Eclipse 010/236"
"873","Kangaskhan FireRed & LeafGreen 006/112"
"874","Team Magma's Torkoal Team Magma vs Team Aqua 012/095"
"875","Vulpix McDonald's Collection 2016 001/012"
"876","Quilladin Kalos Starter Set"
"877","Larvitar POP Series 1 011/017"
"878","Staravia POP Series 6 010/017"
"879","Burmy Sandy Cloak POP Series 7 012/017"
"880","Magcargo HS—Undaunted 006/090"
"881","Kakuna Crimson Invasion 002/111"
"882","Bellossom Neo Genesis 003/111"
"883","Scramble Energy POP Series 4 010/017"
"884","Manectric Crystal Guardians 008/100"
"885","M Venusaur-EX Generations 002/083"
"886","Electrode Hidden Legends 005/101"
"887","Octillery Unseen Forces 010/115"
"888","Dewgong Skyridge"
"889","Amoonguss Steam Siege 013/114"
"890","Sharpedo Champion's Path 012/073"
"891","Mewtwo Base 010/102"
"892","Weepinbell Furious Fists 002/111"
"893","Torterra HS—Unleashed 010/095"
"894","Parasect Darkness Ablaze 004/189"
"895","Fletchinder Phantom Forces 009/119"
"896","Kabutops δ Holon Phantoms 009/110"
"897","Swadloon Emerging Powers 005/098"
"898","Jumpluff Aquapolis"
"899","Pikachu SM Black Star Promos"
"900","Dustox Roaring Skies 007/108"
"901","Toxicroak Arceus 011/099"
"902","Abomasnow Forbidden Light 004/131"
"903","Swampert Great Encounters 009/106"
"904","Simisage Black & White 008/114"
"905","Dwebble Legendary Treasures 013/113"
"906","Pineco Vivid Voltage 008/185"
"907","Shaymin Platinum 014/127"
"908","Shedinja Dragon 011/097"
"909","Ariados Celestial Storm 006/168"
"910","Gengar Legendary Collection 011/110"
"911","Venusaur POP Series 2 006/017"
"912","Growlithe Next Destinies 011/099"
"913","Pichu POP Series 9 011/017"
"914","Leavanny Noble Victories 003/101"
"915","Empoleon Stormfront 002/100"
"916","Dark Magneton Team Rocket 011/082"
"917","Carnivine Ultra Prism 012/156"
"918","Fennekin Fates Collide 011/124"
"919","Jumpluff Team Rocket Returns 011/109"
"920","Shaymin Boundaries Crossed 010/149"
"921","Staryu Hidden Fates 013/068"
"922","Camerupt Ruby & Sapphire 004/109"
"923","Victreebel Legend Maker 013/092"
"924","Virizion Ancient Origins 012/098"
"925","Staraptor FB Supreme Victors 011/147"
"926","Charmander Team Up 012/181"
"927","Volcarona Plasma Blast 013/101"
"928","Cresselia Majestic Dawn 002/100"
"929","Butterfree Unbroken Bonds 004/214"
"930","Salamence δ Delta Species 014/113"
"931","Slowking Southern Islands 014/018"
"932","Torchic McDonald's Collection 2016 002/012"
"933","Kyogre Call of Legends 012/095"
"934","Rocket's Hitmonchan Gym Heroes 011/132"
"935","Dragonite Legends Awakened 002/146"
"936","Cacturne Plasma Freeze 010/116"
"937","Magneton Neo Revelation 010/064"
"938","Sewaddle Unified Minds 006/236"
"939","Bayleef BREAKpoint 002/122"
"940","Scorbunny SWSH Black Star Promos"
"941","Ninjask Dragons Exalted 011/124"
"942","Jolteon Jungle 004/064"
"943","High Pressure System POP Series 3 010/017"
"944","Hitmontop Neo Discovery 003/075"
"946","Decidueye Sun & Moon 011/149"
"947","Wimpod Hidden Fates Shiny Vault"
"948","Chespin BREAKthrough 007/162"
"949","Karrablast Dark Explorers 009/108"
"950","Light Arcanine Neo Destiny 012/105"
"951","Kingdra Aquapolis"
"952","Lugia Secret Wonders 014/132"
"953","Marowak FireRed & LeafGreen 007/112"
"954","Litwick Guardians Rising 011/145"
"955","Reshiram BW Black Star Promos"
"956","Rare Candy POP Series 5 007/017"
"957","Moltres Fossil 012/062"
"958","Ampharos δ Dragon Frontiers 001/101"
"959","Chesnaught Kalos Starter Set"
"960","Blissey Mysterious Treasures 005/123"
"961","Diglett Pokémon Rumble 011/016"
"962","Yanmega POP Series 8 005/017"
"963","Armaldo Power Keepers 003/108"
"964","Xatu HS—Unleashed 011/095"
"965","Wailord Legend Maker 014/092"
"966","Feraligatr δ Dragon Frontiers 002/101"
"967","Shroomish Shining Legends 004/073"
"968","Victreebel Furious Fists 003/111"
"969","Machamp Detective Pikachu 013/018"
"970","Misty's Gyarados Gym Challenge 013/132"
"971","Zapdos G Arceus 012/099"
"972","Corsola POP Series 7 013/017"
"973","Empoleon LV.X DP Black Star Promos"
"974","Cradily Cosmic Eclipse 011/236"
"975","Meganium BREAKpoint 003/122"
"976","Nidoking Base 011/102"
"977","Sylveon XY Black Star Promos"
"978","Fraxure Dragon Vault 014/020"
"979","Bidoof POP Series 6 011/017"
"980","Metapod Evolutions 004/108"
"981","Beedrill Crimson Invasion 003/111"
"982","Palkia Diamond & Pearl 011/130"
"983","Poliwrath Unseen Forces 011/115"
"984","Lucario GL Rising Rivals 008/111"
"985","Chimecho Emerald 012/106"
"986","Flareon Skyridge"
"987","Ariados Lost Thunder 010/214"
"988","Scatterbug Forbidden Light 005/131"
"989","Muk Fossil 013/062"
"990","Swadloon Plasma Storm 009/135"
"991","Snorlax-GX SM Black Star Promos"
"992","Feraligatr Neo Genesis 004/111"
"993","Raichu Team Magma vs Team Aqua 013/095"
"994","Darkrai Majestic Dawn 003/100"
"995","Grookey Sword & Shield 011/202"
"996","Ponyta Flashfire 014/106"
"997","Dustox Roaring Skies 008/108"
"998","Chespin BREAKthrough 008/162"
"999","Ambipom HS—Triumphant 013/102"
"1000","Rocket's Moltres Gym Heroes 012/132"
"1030","Fennekin McDonald's Collection 2016 003/012"
"1031","Ninetales Base 012/102"
"1032","Braixen Fates Collide 012/124"
"1033","Leafeon Plasma Freeze 011/116"
"1034","Weedle Evolutions 005/108"
"1035","Lilligant Black & White 010/114"
"1036","Porygon2 Unseen Forces 012/115"
"1037","Forretress Skyridge"
"1038","Leafeon Call of Legends 013/095"
"1039","Zekrom BW Black Star Promos"
"1040","Infernape Stormfront 003/100"
"1041","Sableye Crystal Guardians 010/100"
"1042","Roselia Dragons Exalted 012/124"
"1043","Virizion Legendary Treasures 015/113"
"1044","Raichu Fossil 014/062"
"1045","Rocket's Scyther Gym Heroes 013/132"
"1046","Swampert Supreme Victors 012/147"
"1047","Simisage XY 011/146"
"1048","Smeargle HS—Undaunted 008/090"
"1049","Kangaskhan Jungle 005/064"
"1050","Slugma Kalos Starter Set"
"1051","Celebi Vivid Voltage 009/185"
"1052","Snivy Boundaries Crossed 011/149"
"1053","Rhyperior Diamond & Pearl 012/130"
"1054","Flareon Ancient Origins 013/098"
"1055","Nidoking FireRed & LeafGreen 008/112"
"1056","Larvesta Steam Siege 014/114"
"1057","Starmie-GX Hidden Fates 014/068"
"1058","Rocket's Mewtwo Gym Challenge 014/132"
"1059","Charmeleon Team Up 013/181"
"1060","Heracross Burning Shadows 011/147"
"1061","Fraxure Dragon Vault 015/020"
"1062","Shelmet Dark Explorers 010/108"
"1063","Kingdra Team Rocket Returns 012/109"
"1064","Blastoise Expedition Base Set 004/165"
"1065","Heracross-EX Furious Fists 004/111"
"1066","Leavanny Plasma Storm 010/135"
"1067","Mew Secret Wonders 015/132"
"1068","Oddish Unbroken Bonds 005/214"
"1069","Ludicolo Sandstorm 007/100"
"1070","Nincada Roaring Skies 009/108"
"1071","Groudon ex Nintendo Black Star Promos 002/040"
"1072","Treecko Celestial Storm 007/168"
"1073","Glalie Emerald 013/106"
"1074","Sobble SWSH Black Star Promos"
"1075","Low Pressure System POP Series 3 011/017"
"1076","Lucario LV.X DP Black Star Promos"
"1077","Wartortle Southern Islands 015/018"
"1078","Ninetales Base Set 2 013/130"
"1079","Torkoal Dragon 012/097"
"1080","Houndoom Neo Discovery 004/075"
"1081","Banette HS—Triumphant 014/102"
"1082","Tropius Cosmic Eclipse 012/236"
"1083","Hitmonlee Legendary Collection 013/110"
"1084","Decidueye-GX Sun & Moon 012/149"
"1085","Lanturn Aquapolis"
"1086","Shuckle Rebel Clash 005/192"
"1087","Squirtle Plasma Blast 014/101"
"1088","Mow Rotom Ultra Prism 014/156"
"1089","Metapod Generations 004/083"
"1090","Exeggcute Crimson Invasion 004/111"
"1091","Heracross δ Dragon Frontiers 003/101"
"1092","Lucario Pokémon Rumble 012/016"
"1093","Light Azumarill Neo Destiny 013/105"
"1094","Starmie δ Delta Species 015/113"
"1095","Ariados HeartGold & SoulSilver 015/123"
"1096","Misdreavus Neo Revelation 011/064"
"1097","Petilil Noble Victories 004/101"
"1098","Chespin BREAKthrough 009/162"
"1099","Lampent Guardians Rising 012/145"
"1100","Scatterbug Forbidden Light 006/131"
"1101","Dialga Majestic Dawn 004/100"
"1102","Banette Power Keepers 004/108"
"1103","Litten Dragon Majesty"
"1104","Carnivine Darkness Ablaze 005/189"
"1105","Delcatty Ruby & Sapphire 005/109"
"1106","Mightyena Deoxys 012/107"
"1107","Jigglypuff Detective Pikachu 014/018"
"1108","Tangrowth Great Encounters 010/106"
"1109","Luxray GL Rising Rivals 009/111"
"1110","Butterfree Expedition Base Set 005/165"
"1111","Chandelure Guardians Rising 013/145"
"1112","Shaymin Platinum 015/127"
"1113","Pheromosa Hidden Fates Shiny Vault"
"1114","Seedot BREAKpoint 004/122"
"1115","Breloom Shining Legends 005/073"
"1116","Beedrill HS—Unleashed 012/095"
"1117","Mareep POP Series 7 014/017"
"1118","Cherrim POP Series 8 006/017"
"1119","Rockruff SM Black Star Promos"
"1120","Aerodactyl Arceus 013/099"
"1121","Wobbuffet HGSS Black Star Promos"
"1122","Ivysaur POP Series 2 007/017"
"1123","Nidoqueen FireRed & LeafGreen 009/112"
"1124","Roselia Dragons Exalted 013/124"
"1125","Surskit Primal Clash 013/160"
"1126","Xerneas XY Black Star Promos"
"1127","Buneary POP Series 9 012/017"
"1128","Delphox Fates Collide 013/124"
"1129","Lucario Call of Legends 014/095"
"1130","Magikarp Hidden Fates 015/068"
"1131","Charizard Team Up 014/181"
"1132","Lumineon Stormfront 004/100"
"1133","Torkoal Flashfire 016/106"
"1134","Bronzong HS—Triumphant 015/102"
"1135","Meowth Wizards Black Star Promos"
"1136","Thwackey Sword & Shield 012/202"
"1137","Shaymin Ultra Prism 015/156"
"1138","Dark Slowbro Team Rocket 012/082"
"1139","Leavanny Emerging Powers 007/098"
"1140","Buneary POP Series 6 012/017"
"1141","Mr. Mime Jungle 006/064"
"1142","Seedot Vivid Voltage 010/185"
"1143","Treecko Nintendo Black Star Promos 003/040"
"1144","Pansear Kalos Starter Set"
"1145","Snivy BW Black Star Promos"
"1146","Flareon Plasma Freeze 012/116"
"1147","Spewpa Forbidden Light 007/131"
"1148","Heracross Hidden Legends 007/101"
"1149","Magneton Aquapolis"
"1150","M Heracross-EX Furious Fists 005/111"
"1151","Piloswine Team Rocket Returns 013/109"
"1152","Light Dragonite Neo Destiny 014/105"
"1153","Pansage Darkness Ablaze 006/189"
"1154","Roserade Diamond & Pearl 013/130"
"1155","Wartortle Plasma Blast 015/101"
"1156","Gengar Skyridge"
"1157","Lickitung Southern Islands 016/018"
"1158","Blaziken Power Keepers 005/108"
"1159","Haxorus Dragon Vault 016/020"
"1160","Houndour Neo Discovery 005/075"
"1161","Team Aqua's Sealeo Double Crisis 004/034"
"1162","Bronzong Mysterious Treasures 006/123"
"1163","Servine Boundaries Crossed 012/149"
"1164","Skuntank Pokémon Rumble 013/016"
"1165","Rocket's Zapdos Gym Challenge 015/132"
"1166","Magikarp McDonald's Collection 2016 004/012"
"1167","Volcarona Steam Siege 015/114"
"1168","Venusaur Supreme Victors 013/147"
"1169","Pidgey POP Series 4 012/017"
"1170","Pidgeot Base Set 2 014/130"
"1171","Hoppip Lost Thunder 011/214"
"1172","Cacnea Crimson Invasion 005/111"
"1173","Drednaw VMAX Champion's Path 015/073"
"1174","Arcanine Next Destinies 013/099"
